,UID,TRUE_EPID,Aspect,Old Value,New Value,ITEM_SENTENCE,Score,Initial Score,Score Change,Added_1_Updated_0_Aspect,Item link,Product link
3081,145258102815,2327566049,card_number,['#4'],['4'],[TITLE_TXT] 2020-21 Panini Recon Future Legends #4 Tyrese Haliburton [sport] Basketball [player/athlete] Tyrese Haliburton [manufacturer] Panini Group [set] 2020-21 Panini Recon [card_number] 4 [season] 2020-21 [team] Sacramento Kings [features] Future Legends,0.97829,0.9785,-0.00021,0,https://matchingdashboard.vip.ebay.com/?itemId=145258102815,https://matchingdashboard.vip.ebay.com/getProduct?epid=2327566049
3082,145258102815,2327566049,season,['2020-21'],['2020-21'],[TITLE_TXT] 2020-21 Panini Recon Future Legends #4 Tyrese Haliburton [sport] Basketball [player/athlete] Tyrese Haliburton [manufacturer] Panini Group [set] 2020-21 Panini Recon [card_number] #4 [season] 2020-21 [team] Sacramento Kings [features] Future Legends,0.9785,0.9785,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145258102815,https://matchingdashboard.vip.ebay.com/getProduct?epid=2327566049
3083,145258102815,2327566049,team,['Sacramento Kings'],['Sacramento Kings'],[TITLE_TXT] 2020-21 Panini Recon Future Legends #4 Tyrese Haliburton [sport] Basketball [player/athlete] Tyrese Haliburton [manufacturer] Panini Group [set] 2020-21 Panini Recon [card_number] #4 [season] 2020-21 [team] Sacramento Kings [features] Future Legends,0.9785,0.9785,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145258102815,https://matchingdashboard.vip.ebay.com/getProduct?epid=2327566049
3084,145258102815,2327566049,league,,['National Basketball Association (NBA)'],[TITLE_TXT] 2020-21 Panini Recon Future Legends #4 Tyrese Haliburton [sport] Basketball [player/athlete] Tyrese Haliburton [manufacturer] Panini Group [set] 2020-21 Panini Recon [card_number] #4 [season] 2020-21 [team] Sacramento Kings [league] National Basketball Association (NBA) [features] Future Legends,0.98695,0.9785,0.00845,1,https://matchingdashboard.vip.ebay.com/?itemId=145258102815,https://matchingdashboard.vip.ebay.com/getProduct?epid=2327566049
3085,145258102815,2327566049,insert_set,,['Future Legends'],[TITLE_TXT] 2020-21 Panini Recon Future Legends #4 Tyrese Haliburton [sport] Basketball [player/athlete] Tyrese Haliburton [manufacturer] Panini Group [set] 2020-21 Panini Recon [card_number] #4 [season] 2020-21 [team] Sacramento Kings [insert_set] Future Legends [features] Future Legends,0.98566,0.9785,0.00716,1,https://matchingdashboard.vip.ebay.com/?itemId=145258102815,https://matchingdashboard.vip.ebay.com/getProduct?epid=2327566049
3086,145258102815,2327566049,features,['Future Legends'],['Insert'],[TITLE_TXT] 2020-21 Panini Recon Future Legends #4 Tyrese Haliburton [sport] Basketball [player/athlete] Tyrese Haliburton [manufacturer] Panini Group [set] 2020-21 Panini Recon [card_number] #4 [season] 2020-21 [team] Sacramento Kings [features] Insert,0.98537,0.9785,0.00687,0,https://matchingdashboard.vip.ebay.com/?itemId=145258102815,https://matchingdashboard.vip.ebay.com/getProduct?epid=2327566049
3087,145305364669,17061927194,sport,['Soccer'],['Soccer'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98621,0.98621,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3088,145305364669,17061927194,player_athlete,['Pedri'],['Pedri'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98621,0.98621,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3089,145305364669,17061927194,parallel_variety,['Blue'],['Sapphire'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Sapphire [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.9944,0.98621,0.00819,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3090,145305364669,17061927194,manufacturer,['Topps'],['Topps'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98621,0.98621,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3091,145305364669,17061927194,set,['2023 Topps Museum Collection'],['2022-23 Topps Museum Collection UCL'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2022-23 Topps Museum Collection UCL [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.97718,0.98621,-0.00903,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3092,145305364669,17061927194,card_number,,['AA-PED'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [card_number] AA-PED [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.99615,0.98621,0.00994,1,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3093,145305364669,17061927194,print_run,,['75'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [print_run] 75 [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.96891,0.98621,-0.0173,1,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3094,145305364669,17061927194,season,['2023'],['2022-23'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2022-23 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98928,0.98621,0.00307,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3095,145305364669,17061927194,team,['FC Barcelona'],['FC Barcelona'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98621,0.98621,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3096,145305364669,17061927194,league,['UEFA Champions League'],['La Liga'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] La Liga [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98526,0.98621,-0.00095,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3097,145305364669,17061927194,insert_set,,['Archival Autographs'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [insert_set] Archival Autographs [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98468,0.98621,-0.00153,1,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3098,145305364669,17061927194,features,['Parallel/Variety' 'Serial Numbered'],['Parallel/Variety'],[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety [autographed] Yes,0.97121,0.98621,-0.015,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3099,145305364669,17061927194,autographed,['Yes'],['Yes'],"[TITLE_TXT] 2023 Topps Museum Collection UEFA Blue Auto PEDRI FC Barcelona BS 40/75 [sport] Soccer [player/athlete] Pedri [parallel/variety] Blue [manufacturer] Topps [set] 2023 Topps Museum Collection [season] 2023 [team] FC Barcelona [league] UEFA Champions League [features] Parallel/Variety, Serial Numbered [autographed] Yes",0.98621,0.98621,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145305364669,https://matchingdashboard.vip.ebay.com/getProduct?epid=17061927194
3100,145709841566,11065661878,sport,['Baseball'],['Baseball'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98853,0.98853,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3101,145709841566,11065661878,player_athlete,['Mike Trout'],['Mike Trout'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98853,0.98853,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3102,145709841566,11065661878,manufacturer,['Topps'],['Topps'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98853,0.98853,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3103,145709841566,11065661878,set,['2024 Topps Stars of Mlb'],['2024 Topps Series 1'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Series 1 [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.99295,0.98853,0.00442,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3104,145709841566,11065661878,card_number,['SMLB2'],['SMLB-2'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB-2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98765,0.98853,-0.00088,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3105,145709841566,11065661878,season,['2024'],['2024'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98853,0.98853,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3106,145709841566,11065661878,team,['Los Angeles Angels'],['Los Angeles Angels'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98853,0.98853,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3107,145709841566,11065661878,league,['Major League Baseball (MLB)'],['Major League Baseball (MLB)'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [autographed] No [year_manufactured] 2024,0.98853,0.98853,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3108,145709841566,11065661878,insert_set,,['Stars of Mlb'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [insert_set] Stars of Mlb [autographed] No [year_manufactured] 2024,0.98825,0.98853,-0.00029,1,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3109,145709841566,11065661878,features,,['Insert'],[TITLE_TXT] Mike Trout 2024 Topps Stars Of MLB #SMLB2 Angels PSA 10 [sport] Baseball [player/athlete] Mike Trout [manufacturer] Topps [set] 2024 Topps Stars of Mlb [card_number] SMLB2 [season] 2024 [team] Los Angeles Angels [league] Major League Baseball (MLB) [features] Insert [autographed] No [year_manufactured] 2024,0.98601,0.98853,-0.00252,1,https://matchingdashboard.vip.ebay.com/?itemId=145709841566,https://matchingdashboard.vip.ebay.com/getProduct?epid=11065661878
3110,145800033501,23066276306,sport,['Basketball'],['Basketball'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98926,0.98926,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3111,145800033501,23066276306,player_athlete,['Stephen Curry'],['Stephen Curry'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98926,0.98926,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3112,145800033501,23066276306,parallel_variety,['Spellbound Orange Die Cut'],['Orange Die-Cut'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Orange Die-Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98727,0.98926,-0.00199,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3113,145800033501,23066276306,manufacturer,,['Panini'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [manufacturer] Panini [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98764,0.98926,-0.00162,1,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3114,145800033501,23066276306,set,['2023-24 Donruss Elite'],['2023-24 Donruss Elite'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98926,0.98926,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3115,145800033501,23066276306,card_number,['32'],['32'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98926,0.98926,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3116,145800033501,23066276306,season,['2023'],['2023-24'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023-24 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98428,0.98926,-0.00498,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3117,145800033501,23066276306,team,['Golden State Warriors'],['Golden State Warriors'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98926,0.98926,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3118,145800033501,23066276306,league,['National Basketball Association (NBA)'],['National Basketball Association (NBA)'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [autographed] No [year_manufactured] 2023,0.98926,0.98926,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3119,145800033501,23066276306,insert_set,['Spellbound Orange Die Cut'],['Spellbound'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound [autographed] No [year_manufactured] 2023,0.97798,0.98926,-0.01128,0,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3120,145800033501,23066276306,features,,['Insert'],[TITLE_TXT] 2023-24 Donruss Elite #32 Stephen Curry Spellbound Orange Die Cut [sport] Basketball [player/athlete] Stephen Curry [parallel/variety] Spellbound Orange Die Cut [set] 2023-24 Donruss Elite [card_number] 32 [season] 2023 [team] Golden State Warriors [league] National Basketball Association (NBA) [insert_set] Spellbound Orange Die Cut [features] Insert [autographed] No [year_manufactured] 2023,0.98611,0.98926,-0.00315,1,https://matchingdashboard.vip.ebay.com/?itemId=145800033501,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066276306
3121,145801796544,15068071209,sport,['Baseball'],['Baseball'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99882,0.99882,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3122,145801796544,15068071209,player_athlete,['Bo Naylor'],['Bo Naylor'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99882,0.99882,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3123,145801796544,15068071209,parallel_variety,['Orange Wave'],['Orange Wave Refractor'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave Refractor [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99873,0.99882,-9.00E-05,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3124,145801796544,15068071209,manufacturer,['Topps'],['Topps'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99882,0.99882,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3125,145801796544,15068071209,set,['2023 Topps Chrome'],['2023 Topps Chrome Platinum Anniversary'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome Platinum Anniversary [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.9988,0.99882,-2.00E-05,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3126,145801796544,15068071209,card_number,['127'],['127'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99882,0.99882,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3127,145801796544,15068071209,print_run,['25'],['25'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99882,0.99882,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3128,145801796544,15068071209,season,['2023'],['2023'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Gaurdians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99882,0.99882,0,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
3129,145801796544,15068071209,team,['Cleveland Gaurdians'],['Cleveland Guardians'],"[TITLE_TXT] 2023 Topps Chrome Platinum Bo Naylor Orange Wave /25 RC [sport] Baseball [player/athlete] Bo Naylor [parallel/variety] Orange Wave [manufacturer] Topps [set] 2023 Topps Chrome [card_number] 127 [print_run] 25 [season] 2023 [team] Cleveland Guardians [league] Major League (MLB) [features] Rookie [year_manufactured] 2023 [material] Card Stock, Chrome Card Stock",0.99888,0.99882,6e-05,0,https://matchingdashboard.vip.ebay.com/?itemId=145801796544,https://matchingdashboard.vip.ebay.com/getProduct?epid=15068071209
